Employee_ID,Job_Title,Department,Role_Level,Employee_Persona,Hire_Date,Tenure_Years,Experience_Years,Domain_Expertise_Years,Salary_INR,Salary_to_Experience_Ratio,Performance_Rating_Current,Perf_Hist_1,Perf_Hist_2,Perf_Hist_3,Perf_Trend_Slope,Recent_Performance_Delta,Performance_Volatility,Weekly_Workload_Hours,Workload_to_Capacity_Ratio,Active_Task_Count,Completed_Tasks_30d,Task_Completion_Rate,Task_Overdue_Count,Overtime_Hours_30d,After_Hours_Activity_Hours,Avg_Daily_Meeting_Hours,Task_Switch_Frequency,Focus_Time_Ratio,Avg_Response_Time_Hours,Current_Day_of_Week,Days_Until_Deadline,Is_Quarter_End,Project_Phase,Days_Since_Vacation,Leave_Days_3m,Self_Reported_Stress,Sentiment_Score,Language_Tone_Stress_Index,Physio_Proxy_HRV,Survey_Wellbeing_Score,Skill_Role_Match_Score,Learning_Capacity_Score,Capacity_Score,Team_Size,Direct_Reports_Count,Collaboration_Intensity_Score,Manager_Support_Score,Communication_Frequency_Score,Incoming_Task_Complexity,Incoming_Task_Complexity_Score,Incoming_Task_Estimated_Hours,Incoming_Task_Skill_Match,Incoming_Task_Urgency,Incoming_Task_Urgency_Score,CLI_v2,Risk_Category,Delta_if_Assign,Delta_no_Assign,Recommendation,Attrition_Label
EMP205370,Software Engineer II,Engineering,Junior,Sensitive,2017-02-01,8.77,14.0,8.51,674463,0.0,3.2,3.62,3.07,3.2,-0.21,0.13,0.235,49.31,1.289,9,15,0.6,3,21.0,0.0,2.21,14,0.879,4.65,3,1,0,Development,136,6,5.0,0.159,1.0,63.53,29.63,1.0,0.599,0.85,7,0,0.769,0.58,0.515,High,0.75,22.54,0.934,High,0.75,0.429,Medium,-1.409,-0.103,DoNotAssign,1
EMP205371,Customer Success Manager,CustomerSuccess,Junior,Balanced,2021-06-20,4.39,13.0,4.61,1087260,0.0,2.78,3.37,3.08,2.78,-0.295,-0.3,0.241,47.19,1.049,7,14,0.636,2,16.9,5.44,2.53,10,0.748,2.93,4,1,0,Development,102,2,4.69,-0.118,0.783,52.98,26.42,0.812,0.682,1.0,3,5,0.313,0.671,1.0,High,0.75,16.0,0.855,Medium,0.5,0.407,Medium,-1.217,-0.082,DoNotAssign,1
EMP205372,Sales Executive,Sales,Junior,Balanced,2013-08-24,12.21,15.0,9.9,778895,0.0,3.36,4.38,3.92,3.36,-0.51,-0.56,0.417,42.16,0.937,9,14,0.583,5,2.5,0.0,0.39,11,0.95,6.2,0,14,0,Development,7,2,4.26,0.138,0.625,70.35,54.9,1.0,0.777,1.0,15,0,0.79,0.815,0.1,Critical,1.0,23.48,0.924,Medium,0.5,0.376,Medium,-0.771,-0.175,AssignWithSupport,1
EMP205373,Sales Executive,Sales,Senior,Balanced,2017-04-26,8.54,9.0,9.0,1494847,0.001,3.36,3.2,3.18,3.36,0.08,0.18,0.081,23.0,0.511,4,6,0.545,3,0.0,1.53,1.98,8,0.85,2.29,1,3,0,Maintenance,42,3,2.72,0.083,0.607,73.28,68.91,1.0,0.814,1.0,10,0,0.648,0.81,0.554,Medium,0.5,21.15,0.98,High,0.75,0.249,Low,-0.423,-0.055,Assign,0
EMP205374,Account Manager,Sales,Mid,Resilient,2006-03-01,19.7,20.0,18.75,1218200,0.0,2.61,2.59,2.48,2.61,0.01,0.13,0.057,20.0,0.356,5,7,0.538,0,7.6,0.0,1.04,7,0.854,3.02,2,14,0,Development,11,0,2.12,0.608,0.315,91.88,79.33,1.0,0.78,1.25,10,1,0.708,0.966,0.297,Low,0.25,7.0,0.727,High,0.75,0.144,Low,-0.386,-0.0,Assign,0
EMP205375,Senior Software Engineer,Engineering,Senior,Balanced,2025-07-24,0.3,5.0,0.5,2223993,0.002,2.7,2.94,2.82,2.7,-0.12,-0.12,0.098,41.35,0.919,9,25,0.714,1,0.2,0.0,0.44,10,0.883,2.39,4,14,0,Planning,159,0,4.34,-0.537,0.831,52.61,60.79,0.736,1.0,1.0,10,0,0.493,0.345,0.1,High,0.75,21.21,0.575,Urgent,1.0,0.356,Medium,-0.773,-0.132,AssignWithSupport,0
EMP205376,UX Designer,Other,Mid,Workaholic,2021-09-08,4.17,4.17,4.17,1068191,0.001,3.65,3.93,3.62,3.65,-0.14,0.03,0.14,67.04,1.354,12,38,0.745,2,67.6,6.62,1.29,18,0.938,8.28,1,30,1,Testing,32,1,4.69,0.068,0.968,68.28,42.55,0.814,0.984,1.1,10,0,0.794,0.354,0.522,Medium,0.5,21.02,0.654,Medium,0.5,0.46,Medium,-1.636,-0.11,DoNotAssign,0
EMP205377,Product Manager,Other,Junior,Balanced,2023-02-14,2.74,7.0,3.13,1477774,0.001,3.38,2.82,3.31,3.38,0.28,0.07,0.249,35.9,0.798,7,11,0.579,1,0.7,5.86,1.38,11,0.897,3.52,4,14,0,Maintenance,130,0,3.09,0.246,0.615,63.55,61.46,0.596,0.841,1.0,7,4,0.683,0.803,0.299,Low,0.25,7.8,0.551,Low,0.25,0.283,Low,-0.616,-0.05,AssignWithSupport,0
EMP205378,Research Scientist,R&D,Senior,Workaholic,2019-06-26,6.38,10.0,5.29,2682706,0.001,4.56,4.31,4.62,4.56,0.125,-0.06,0.134,39.19,0.792,4,8,0.615,1,1.5,0.0,2.7,7,0.939,2.4,3,30,0,Testing,7,2,3.17,0.085,0.701,76.9,63.57,1.0,0.859,1.1,5,0,0.499,0.352,0.697,High,0.75,26.85,1.0,Medium,0.5,0.249,Low,-0.376,-0.046,Assign,1
EMP205379,Staff Engineer,Engineering,Junior,Sensitive,2008-11-18,16.98,20.0,16.8,1089799,0.0,2.96,2.77,2.75,2.96,0.095,0.21,0.095,35.65,0.932,4,3,0.375,2,0.0,3.21,1.85,6,0.864,2.65,1,3,0,Development,107,4,4.65,0.233,1.0,70.26,21.38,1.0,0.656,0.85,7,0,0.404,0.482,0.545,Medium,0.5,13.65,0.896,Low,0.25,0.338,Medium,-0.516,-0.079,AssignWithSupport,0
EMP205380,Marketing Manager,Marketing,Junior,Struggling,2005-08-25,20.21,20.21,16.13,1039285,0.0,3.43,4.39,3.96,3.43,-0.48,-0.53,0.393,27.49,0.873,5,11,0.647,1,9.2,7.77,2.8,8,0.864,2.6,2,14,0,Maintenance,70,2,5.0,0.14,0.824,33.2,34.55,1.0,0.985,0.7,3,4,0.482,0.638,0.724,Medium,0.5,14.93,1.0,Medium,0.5,0.361,Medium,-1.155,-0.107,DoNotAssign,1
EMP205381,QA Engineer,Engineering,Mid,Balanced,2023-01-13,2.83,4.0,3.83,1586384,0.002,3.05,3.45,3.25,3.05,-0.2,-0.2,0.163,36.54,0.812,6,8,0.533,1,3.5,1.96,0.62,10,0.893,2.32,0,30,0,Testing,206,2,3.39,0.28,0.657,80.77,45.36,0.549,1.0,1.0,15,0,0.759,0.53,0.405,High,0.75,16.77,0.532,High,0.75,0.277,Low,-0.639,-0.074,AssignWithSupport,0
EMP205382,Research Scientist,R&D,Junior,Resilient,2013-04-08,12.59,12.59,12.59,1284353,0.0,2.38,2.17,2.27,2.38,0.105,0.11,0.086,20.0,0.356,5,0,0.0,5,2.6,2.18,2.09,7,0.812,2.92,1,14,0,Development,62,0,1.52,-0.034,0.334,88.24,99.87,0.958,0.653,1.25,7,0,0.829,0.801,0.524,High,0.75,32.62,1.0,Medium,0.5,0.222,Low,-0.444,-0.008,Assign,0
EMP205383,Data Scientist II,DataScience,Junior,Workaholic,2010-07-04,15.35,16.0,14.17,1662562,0.0,1.81,1.81,2.11,1.81,0.0,-0.3,0.141,20.0,0.404,3,0,0.0,3,0.0,0.0,1.14,6,0.852,1.54,4,14,0,Deployment,47,4,3.65,-0.165,0.722,61.15,62.11,1.0,0.692,1.1,7,0,0.477,0.714,0.292,High,0.75,20.57,1.0,High,0.75,0.27,Low,-0.496,-0.042,Assign,0
EMP205384,DevOps Engineer,Engineering,Mid,Struggling,2016-09-18,9.14,14.0,8.66,1044127,0.0,3.7,4.19,3.62,3.7,-0.245,0.08,0.252,24.49,0.777,7,8,0.5,1,0.0,0.0,1.26,14,0.95,6.56,1,7,0,Maintenance,141,3,4.16,0.08,0.789,76.97,43.2,1.0,0.981,0.7,5,0,0.605,0.767,0.414,Low,0.25,13.75,0.782,Low,0.25,0.329,Medium,-0.843,-0.035,AssignWithSupport,0
EMP205385,Software Engineer II,Engineering,Mid,Balanced,2013-10-12,12.08,18.0,11.12,1477507,0.0,3.99,3.18,4.19,3.99,0.405,-0.2,0.437,20.0,0.444,3,6,0.6,3,0.0,2.74,0.79,7,0.95,1.64,2,3,0,Testing,57,2,3.05,0.651,0.427,93.82,90.58,1.0,0.676,1.0,7,0,0.579,0.652,0.442,Low,0.25,30.74,0.966,Medium,0.5,0.212,Low,-0.139,-0.096,HighPriority,0
EMP205386,Engineering Manager,Engineering,Junior,Sensitive,2018-08-05,7.27,10.0,6.5,1065400,0.0,2.16,2.38,2.17,2.16,-0.11,-0.01,0.101,36.27,0.948,6,9,0.562,2,0.0,1.47,3.08,14,0.704,4.01,3,7,0,Development,7,2,4.81,0.03,1.0,20.0,26.14,0.768,0.701,0.85,7,6,0.829,0.458,0.994,Medium,0.5,10.9,1.0,Urgent,1.0,0.409,Medium,-1.029,-0.059,DoNotAssign,0
EMP205387,Engineering Manager,Engineering,Lead,Sensitive,2015-02-03,10.77,12.0,10.94,2334467,0.001,2.22,2.39,2.25,2.22,-0.085,-0.03,0.074,44.3,1.158,5,7,0.538,3,25.8,5.8,3.2,6,0.631,3.29,0,14,0,Planning,37,5,4.78,-0.2,1.0,66.08,39.05,0.822,0.604,0.85,3,7,0.732,0.545,1.0,Medium,0.5,12.93,0.781,Medium,0.5,0.435,Medium,-1.257,-0.1,DoNotAssign,1
EMP205388,Product Manager,Other,Mid,Balanced,2019-07-18,6.32,13.0,6.38,1843462,0.001,2.49,2.59,2.46,2.49,-0.05,0.03,0.056,53.43,1.187,6,5,0.417,2,42.3,7.09,2.34,8,0.759,6.88,3,7,0,Development,32,0,5.0,-0.548,0.968,71.62,39.89,0.846,0.839,1.0,10,1,0.938,0.377,0.697,High,0.75,20.6,0.876,Urgent,1.0,0.462,Medium,-1.571,-0.096,DoNotAssign,1
EMP205389,Senior Data Scientist,DataScience,Senior,Struggling,2022-10-20,3.06,4.0,4.0,2008664,0.002,2.68,3.34,2.98,2.68,-0.33,-0.3,0.27,65.23,2.071,9,13,0.565,3,73.7,13.76,1.5,16,0.863,8.62,2,30,0,Planning,54,6,4.7,-0.924,1.0,44.71,31.36,0.469,0.95,0.7,5,0,0.4,0.564,0.558,Low,0.25,19.18,0.661,Low,0.25,0.612,High,-1.8,-0.167,DoNotAssign,0
EMP205390,DevOps Engineer,Engineering,Junior,Resilient,2009-01-29,16.78,16.78,12.67,822502,0.0,3.21,3.37,3.19,3.21,-0.08,0.02,0.081,20.0,0.356,4,14,0.737,1,0.0,0.44,0.73,11,0.936,10.09,2,30,0,Deployment,15,2,1.9,0.154,0.18,98.24,94.17,1.0,0.66,1.25,20,0,0.979,0.812,0.464,High,0.75,34.02,0.979,High,0.75,0.204,Low,-0.166,-0.0,HighPriority,0
EMP205391,Sales Executive,Sales,Mid,Workaholic,2011-11-15,13.99,18.0,11.0,1425066,0.0,3.02,3.16,3.61,3.02,-0.07,-0.59,0.252,59.15,1.195,12,32,0.711,4,62.7,9.41,0.49,18,0.921,3.27,0,14,0,Development,97,3,4.7,-0.38,1.0,35.31,47.83,1.0,0.568,1.1,7,0,0.497,0.805,0.338,Medium,0.5,17.62,0.895,High,0.75,0.484,Medium,-1.636,-0.07,DoNotAssign,0
EMP205392,Site Reliability Engineer,Engineering,Senior,Balanced,2014-02-10,11.75,15.0,9.01,1635210,0.0,3.15,3.26,3.33,3.15,-0.055,-0.18,0.074,96.88,2.153,13,37,0.725,3,120.0,10.46,0.54,16,0.915,8.41,3,7,0,Development,80,6,4.92,0.071,1.0,52.2,25.27,1.0,0.619,1.0,10,0,0.55,0.674,0.331,Low,0.25,11.95,0.996,Medium,0.5,0.561,High,-1.8,-0.114,DoNotAssign,0
EMP205393,Engineering Manager,Engineering,Mid,Workaholic,2025-01-24,0.79,2.0,2.0,1873906,0.004,1.75,1.85,1.73,1.75,-0.05,0.02,0.052,24.8,0.501,5,3,0.333,1,2.4,0.0,2.57,8,0.682,6.48,0,30,0,Development,32,0,4.71,-0.11,0.766,61.17,54.02,0.288,0.705,1.1,15,5,1.0,0.464,0.575,Medium,0.5,15.71,0.332,Low,0.25,0.339,Medium,-0.715,-0.135,AssignWithSupport,0
EMP205394,Senior Data Scientist,DataScience,Mid,Struggling,2012-08-15,13.24,16.0,9.64,869909,0.0,4.48,4.12,4.35,4.48,0.18,0.13,0.149,49.17,1.561,8,20,0.69,0,15.9,0.0,1.73,14,0.95,5.59,2,7,0,Planning,42,2,5.0,-0.302,1.0,48.16,40.53,1.0,1.0,0.7,5,0,0.594,0.452,0.69,Medium,0.5,11.37,0.88,Urgent,1.0,0.438,Medium,-1.006,-0.088,DoNotAssign,1
EMP205395,Finance Analyst,Finance,Junior,Balanced,2012-12-13,12.91,17.0,13.25,690373,0.0,1.88,1.98,1.93,1.88,-0.05,-0.05,0.041,20.0,0.444,4,3,0.375,2,4.0,7.2,1.43,11,0.756,2.05,1,7,0,Development,176,2,3.3,-0.297,0.434,78.79,51.35,1.0,0.575,1.0,5,0,0.591,0.273,0.371,Low,0.25,6.56,0.974,Low,0.25,0.313,Medium,-0.722,-0.066,AssignWithSupport,0
EMP205396,Director of Engineering,Engineering,Junior,Balanced,2018-08-19,7.23,10.0,8.08,730635,0.0,2.78,2.58,3.1,2.78,0.1,-0.32,0.214,20.0,0.444,5,16,0.727,2,6.8,0.0,2.59,9,0.722,3.5,3,14,0,Testing,18,3,3.09,0.21,0.429,72.99,65.11,1.0,0.974,1.0,5,4,0.655,0.847,0.892,Medium,0.5,11.95,1.0,Low,0.25,0.258,Low,-0.606,-0.059,AssignWithSupport,0
EMP205397,Operations Manager,Operations,Mid,Workaholic,2013-09-29,12.11,16.0,9.38,2014006,0.0,2.46,2.42,2.44,2.46,0.02,0.02,0.016,91.77,1.854,14,24,0.615,2,120.0,15.99,2.6,17,0.647,6.07,1,3,1,Testing,22,2,5.0,-0.564,1.0,58.1,24.56,1.0,0.626,1.1,5,3,0.637,0.486,0.941,Critical,1.0,22.87,1.0,Low,0.25,0.63,High,-1.636,-0.155,DoNotAssign,0
EMP205398,Senior Software Engineer,Engineering,Junior,Balanced,2024-11-03,1.02,2.0,2.0,675392,0.001,2.61,2.98,2.36,2.61,-0.185,0.25,0.255,45.71,1.016,7,4,0.333,2,14.1,5.06,2.18,12,0.786,2.73,0,14,0,Maintenance,12,2,4.49,-0.132,0.825,61.89,57.33,0.478,0.735,1.0,5,0,0.624,0.44,0.614,Low,0.25,19.99,0.148,Medium,0.5,0.399,Medium,-1.112,-0.09,DoNotAssign,1
EMP205399,UX Designer,Other,Senior,Balanced,2023-08-29,2.2,6.0,3.24,2446078,0.002,3.35,2.67,3.21,3.35,0.34,0.14,0.293,23.0,0.511,5,17,0.739,3,0.0,0.0,1.89,5,0.85,2.11,3,3,0,Testing,14,1,3.4,0.242,0.634,85.7,76.23,0.637,1.0,1.0,10,0,0.832,0.618,0.778,High,0.75,24.88,0.59,Medium,0.5,0.248,Low,-0.451,-0.017,Assign,0
EMP205400,Senior Data Scientist,DataScience,Junior,Balanced,2015-09-17,10.15,13.0,12.25,1860379,0.001,2.02,1.83,1.87,2.02,0.095,0.15,0.082,56.39,1.253,8,16,0.64,3,52.1,8.49,2.51,13,0.677,4.06,0,1,0,Deployment,307,2,5.0,-0.755,1.0,59.47,26.93,1.0,0.968,1.0,10,0,1.0,0.69,0.855,Low,0.25,15.08,0.72,Low,0.25,0.529,Medium,-1.699,-0.094,DoNotAssign,1
EMP205401,Customer Success Manager,CustomerSuccess,Lead,Sensitive,2018-06-13,7.41,9.0,6.14,4055020,0.002,4.01,4.57,4.13,4.01,-0.28,-0.12,0.241,48.62,1.271,10,28,0.718,1,19.9,3.97,3.26,18,0.795,3.53,4,14,0,Planning,51,1,4.64,-0.489,1.0,77.01,47.12,0.95,0.911,0.85,10,3,0.922,0.557,1.0,Medium,0.5,11.63,0.904,High,0.75,0.459,Medium,-1.366,-0.057,DoNotAssign,0
EMP205402,Director of Engineering,Engineering,Lead,Workaholic,2006-03-19,19.65,22.0,16.33,4010090,0.001,3.01,3.43,2.88,3.01,-0.21,0.13,0.235,41.88,0.846,6,14,0.667,0,10.0,0.0,1.38,10,0.897,4.04,3,3,0,Testing,11,0,4.29,-0.052,0.91,68.32,36.55,1.0,0.74,1.1,15,2,0.986,0.629,0.464,Medium,0.5,12.02,1.0,Medium,0.5,0.316,Medium,-0.543,-0.0,AssignWithSupport,0
EMP205403,Senior Data Scientist,DataScience,Junior,Sensitive,2019-07-07,6.35,9.0,9.0,748223,0.0,2.65,2.2,2.44,2.65,0.225,0.21,0.184,38.51,1.007,6,16,0.696,1,0.0,0.0,1.3,9,0.866,3.83,2,3,0,Testing,106,2,4.52,-0.172,0.979,49.41,48.05,0.535,0.626,0.85,5,0,0.442,0.379,0.617,Medium,0.5,14.02,0.354,Medium,0.5,0.355,Medium,-0.866,-0.134,AssignWithSupport,0
EMP205404,Customer Success Manager,CustomerSuccess,Junior,Struggling,2019-10-02,6.11,6.11,6.11,650016,0.0,2.51,2.44,2.77,2.51,0.035,-0.26,0.142,21.31,0.677,7,9,0.529,1,0.0,4.55,2.94,15,0.738,3.26,1,30,0,Development,36,1,4.69,-0.186,0.984,44.18,41.69,0.496,0.786,0.7,3,3,0.526,0.554,0.808,Medium,0.5,14.31,0.64,Low,0.25,0.385,Medium,-1.101,-0.174,DoNotAssign,1
EMP205405,Software Engineer II,Engineering,Senior,Sensitive,2012-06-29,13.37,14.0,11.27,1783829,0.0,2.3,3.32,2.65,2.3,-0.51,-0.35,0.423,39.39,1.03,8,23,0.719,1,5.9,0.27,2.29,14,0.677,2.93,3,14,0,Planning,29,2,5.0,0.049,1.0,42.46,35.02,1.0,0.531,0.85,3,0,0.639,0.478,0.364,Low,0.25,8.1,0.994,Low,0.25,0.406,Medium,-1.0,-0.166,AssignWithSupport,1
EMP205406,Software Engineer I,Engineering,Lead,Balanced,2009-08-01,16.28,19.0,14.53,4100701,0.001,3.81,3.58,3.65,3.81,0.115,0.16,0.096,38.94,0.865,7,23,0.742,2,0.8,3.05,0.41,9,0.95,4.31,3,7,0,Deployment,15,4,2.84,0.138,0.64,69.36,55.55,1.0,0.554,1.0,5,0,0.138,0.626,0.134,Medium,0.5,16.52,1.0,Medium,0.5,0.276,Low,-0.552,-0.0,AssignWithSupport,0
EMP205407,Site Reliability Engineer,Engineering,Junior,Balanced,2024-02-02,1.77,1.77,1.77,1337763,0.003,3.39,3.33,3.47,3.39,0.03,-0.08,0.057,37.68,0.837,4,9,0.643,1,6.7,1.78,1.01,9,0.95,9.84,2,3,1,Development,122,1,4.32,0.437,0.594,62.8,68.71,0.53,0.924,1.0,3,0,0.294,0.802,0.25,High,0.75,19.5,0.54,High,0.75,0.318,Medium,-0.646,-0.003,AssignWithSupport,0
EMP205408,Data Scientist I,DataScience,Junior,Balanced,2013-11-25,11.96,13.0,12.73,1882081,0.001,2.63,3.06,2.92,2.63,-0.215,-0.29,0.179,24.15,0.537,4,7,0.583,3,11.4,8.56,0.59,9,0.858,2.06,1,14,0,Deployment,150,2,2.49,0.215,0.575,66.73,56.66,0.988,0.914,1.0,5,0,0.523,0.56,0.205,Medium,0.5,18.43,1.0,Medium,0.5,0.26,Low,-0.623,-0.142,AssignWithSupport,0
EMP205409,Product Manager,Other,Mid,Balanced,2018-08-20,7.23,16.0,6.22,1011270,0.0,2.73,2.98,2.94,2.73,-0.125,-0.21,0.11,20.0,0.444,2,1,0.25,1,8.7,0.0,2.03,7,0.887,1.51,2,3,0,Development,74,3,3.22,-0.145,0.496,71.82,91.17,1.0,0.806,1.0,10,5,0.855,0.479,0.406,Critical,1.0,26.82,0.754,High,0.75,0.233,Low,-0.643,-0.117,AssignWithSupport,1
EMP205410,Operations Manager,Operations,Mid,Balanced,2005-09-11,20.16,20.16,15.2,1864007,0.0,3.74,3.42,3.65,3.74,0.16,0.09,0.135,34.92,0.776,7,18,0.692,0,0.0,1.33,1.8,12,0.923,2.97,4,14,0,Testing,44,3,3.65,-0.17,0.562,81.57,57.7,1.0,0.635,1.0,10,4,0.927,0.569,0.834,Medium,0.5,10.54,1.0,High,0.75,0.297,Low,-0.618,-0.044,AssignWithSupport,0
EMP205411,Operations Manager,Operations,Junior,Balanced,2013-08-21,12.22,14.0,9.56,1798297,0.0,4.36,4.47,4.35,4.36,-0.055,0.01,0.054,37.97,0.844,5,20,0.769,3,0.0,0.0,3.07,9,0.847,6.11,1,3,1,Development,7,2,3.66,-0.04,0.655,72.96,69.04,1.0,0.966,1.0,10,4,0.961,0.745,0.918,Medium,0.5,12.53,1.0,High,0.75,0.334,Medium,-0.593,-0.062,AssignWithSupport,0
EMP205412,Director of Engineering,Engineering,Mid,Struggling,2022-01-17,3.81,4.0,4.0,465058,0.0,1.64,1.7,1.35,1.64,-0.03,0.29,0.153,65.55,2.081,12,17,0.567,3,73.8,0.0,2.6,18,0.603,10.860100000000001,0,30,1,Development,7,3,5.0,-0.449,1.0,53.46,19.65,0.636,0.862,0.7,10,5,1.0,0.721,0.641,Low,0.25,8.11,0.59,Urgent,1.0,0.609,High,-1.8,-0.147,DoNotAssign,0
EMP205413,Sales Executive,Sales,Junior,Balanced,2013-01-31,12.77,15.0,10.02,1356016,0.0,3.37,3.46,3.28,3.37,-0.045,0.09,0.073,20.0,0.444,4,5,0.5,3,8.5,0.0,1.97,6,0.915,3.9,4,7,0,Planning,34,3,2.61,0.475,0.503,60.99,68.44,0.94,0.399,1.0,7,0,0.751,0.868,0.663,Medium,0.5,14.9,0.826,High,0.75,0.203,Low,-0.418,-0.0,Assign,0
EMP205414,Operations Manager,Operations,Junior,Balanced,2017-07-31,8.28,9.0,9.0,858901,0.0,3.01,3.06,3.11,3.01,-0.025,-0.1,0.041,36.19,0.804,7,19,0.704,0,4.8,0.49,2.53,13,0.725,3.97,2,14,0,Testing,7,2,3.49,0.179,0.683,70.04,47.37,0.67,0.924,1.0,10,2,0.956,0.82,0.689,High,0.75,17.34,0.606,Medium,0.5,0.305,Medium,-0.426,-0.022,Assign,1
EMP205415,Director of Engineering,Engineering,Junior,Balanced,2009-05-18,16.48,18.0,18.0,1086135,0.0,2.67,2.1,2.65,2.67,0.285,0.02,0.264,65.66,1.459,12,26,0.667,3,88.6,7.96,3.45,16,0.673,7.07,4,3,1,Development,67,3,4.66,-0.346,1.0,61.04,39.3,1.0,0.43,1.0,5,3,1.0,0.66,1.0,Medium,0.5,12.52,0.992,High,0.75,0.524,Medium,-1.8,-0.092,DoNotAssign,0
EMP205416,UX Designer,Other,Junior,Sensitive,2013-09-09,12.17,13.0,13.0,1131547,0.0,4.2,5.0,4.45,4.2,-0.4,-0.25,0.334,20.0,0.523,4,4,0.444,0,1.4,0.0,3.24,7,0.79,2.76,0,14,0,Deployment,36,3,4.13,0.116,0.779,68.2,60.84,1.0,0.894,0.85,3,0,0.602,0.716,0.85,High,0.75,22.11,1.0,Medium,0.5,0.266,Low,-0.387,-0.002,Assign,0
EMP205417,C-Level Executive,Executive,Junior,Balanced,2024-05-07,1.51,7.0,1.36,1486251,0.001,3.05,3.03,3.13,3.05,0.01,-0.08,0.043,48.13,1.069,9,23,0.697,1,40.2,0.0,2.42,13,0.762,3.92,0,14,0,Maintenance,98,1,5.0,-0.173,1.0,57.0,40.41,0.83,1.0,1.0,10,3,1.0,0.569,0.576,Low,0.25,11.47,0.781,Low,0.25,0.409,Medium,-1.315,-0.05,DoNotAssign,0
EMP205418,Operations Manager,Operations,Mid,Balanced,2016-10-25,9.04,12.0,7.65,1616842,0.0,3.44,3.03,3.01,3.44,0.205,0.43,0.198,20.0,0.444,4,13,0.722,0,7.7,3.51,2.95,6,0.757,2.02,2,1,0,Development,232,3,1.81,0.028,0.367,81.28,63.33,1.0,0.633,1.0,15,3,1.0,0.739,0.623,Low,0.25,7.54,0.738,Low,0.25,0.19,Low,-0.379,-0.0,Assign,0
EMP205419,Operations Manager,Operations,Junior,Balanced,2023-10-24,2.05,2.05,2.05,858177,0.002,3.19,2.64,3.28,3.19,0.275,-0.09,0.283,20.0,0.444,5,18,0.75,0,1.6,0.0,2.45,11,0.778,2.13,4,7,0,Testing,73,2,3.32,-0.234,0.377,77.85,81.99,0.477,0.805,1.0,7,3,0.786,0.824,0.578,Low,0.25,9.98,0.498,High,0.75,0.263,Low,-0.408,-0.075,AssignWithSupport,0
EMP205420,Senior Software Engineer,Engineering,Junior,Balanced,2023-10-25,2.05,7.0,4.04,1270011,0.001,2.77,3.36,3.0,2.77,-0.295,-0.23,0.243,25.12,0.558,6,6,0.462,3,0.0,0.0,1.83,10,0.839,4.37,4,30,0,Deployment,163,0,3.17,0.288,0.597,80.13,57.75,0.735,0.816,1.0,10,0,0.741,0.437,0.61,Medium,0.5,11.05,0.763,Medium,0.5,0.272,Low,-0.504,-0.069,AssignWithSupport,0
EMP205421,Engineering Manager,Engineering,Junior,Balanced,2024-09-10,1.17,1.17,1.17,1679401,0.006,2.4,3.16,2.57,2.4,-0.38,-0.17,0.326,41.61,0.925,6,6,0.462,1,0.0,4.55,3.02,8,0.704,6.95,4,7,0,Deployment,27,1,4.19,0.025,0.769,71.25,53.2,0.228,1.0,1.0,5,4,0.747,0.617,0.738,Medium,0.5,13.18,0.1,High,0.75,0.365,Medium,-0.777,-0.156,AssignWithSupport,0
EMP205422,Account Manager,Sales,Lead,Sensitive,2023-09-05,2.18,2.18,2.18,4764134,0.009,3.25,3.46,3.21,3.25,-0.105,0.04,0.11,26.0,0.68,5,9,0.6,0,3.2,2.43,3.33,9,0.808,3.65,3,3,0,Deployment,133,0,4.68,-0.125,0.947,39.65,43.39,0.613,1.0,0.85,3,4,0.549,0.598,0.97,Low,0.25,13.57,0.678,Low,0.25,0.331,Medium,-0.644,-0.028,AssignWithSupport,0
EMP205423,DevOps Engineer,Engineering,Junior,Balanced,2005-01-25,20.79,23.0,22.85,1435689,0.0,4.29,4.57,4.72,4.29,-0.14,-0.43,0.178,42.02,0.934,8,24,0.727,1,0.0,3.44,1.07,11,0.95,3.39,0,7,0,Development,10,1,4.56,-0.102,0.716,71.71,53.72,1.0,0.741,1.0,7,0,0.418,0.653,0.361,Medium,0.5,14.57,1.0,Medium,0.5,0.354,Medium,-0.647,-0.067,AssignWithSupport,0
EMP205424,Customer Success Manager,CustomerSuccess,Junior,Struggling,2024-06-25,1.38,9.0,3.6,1515598,0.001,2.18,2.57,2.45,2.18,-0.195,-0.27,0.163,20.0,0.635,6,0,0.0,3,10.8,1.26,2.66,9,0.671,2.88,4,3,0,Deployment,46,4,5.0,0.052,1.0,70.58,28.36,0.824,0.811,0.7,10,1,0.988,0.564,0.619,Medium,0.5,17.3,0.729,Urgent,1.0,0.374,Medium,-1.306,-0.147,DoNotAssign,0
EMP205425,DevOps Engineer,Engineering,Mid,Balanced,2007-11-14,17.99,17.99,17.84,1034537,0.0,2.86,3.05,3.09,2.86,-0.095,-0.23,0.1,28.65,0.637,4,11,0.688,1,0.0,0.0,2.72,8,0.773,2.07,4,1,0,Deployment,18,1,2.61,-0.067,0.577,63.04,65.27,1.0,0.654,1.0,15,0,1.0,0.812,0.974,Low,0.25,8.03,1.0,Low,0.25,0.245,Low,-0.382,-0.065,Assign,0
